what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1371332066203
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1371332066204
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1371332066205
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1371332066206
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1371332066206
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1371332066207
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1371332066207
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1371332066208
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1371332066209
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1371332066210
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1371332066210
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1371332066211
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1371332066211
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1371332066212
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1371332066212
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1371332066213
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1371332066215
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1371332066215
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1371332066216
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1371332066216
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1371332066217
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1371332066217
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1371332066217
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1371332066218
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1371332066218
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1371332066219
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1371332066219
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1371332066220
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1371332066220
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1371332066221
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1371332066221
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1371332066222
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1371332066222
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1371332066235
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1371332066235
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1371332066236
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1371332066237
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1371332066238
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1371332066239
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1371332066239
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1371332066240
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1371332066241
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1371332066242
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1371332066242
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1371332066243
started,bundle,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.core",1371332066243
started,bundle,org.eclipse.draw2d,3.5.0.v20090528-1511,"org.eclipse.draw2d",1371332066243
started,bundle,org.eclipse.emf.common,2.5.0.v200906010115,"org.eclipse.emf.common",1371332066243
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906010115,"org.eclipse.emf.ecore",1371332066243
started,bundle,org.eclipse.emf.ecore.edit,2.5.0.v200906010115,"org.eclipse.emf.ecore.edit",1371332066243
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906010115,"org.eclipse.emf.ecore.xmi",1371332066244
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v200905041045,"org.eclipse.uml2.common.edit",1371332066244
started,bundle,org.eclipse.uml2.uml,3.0.0.v200905151700,"org.eclipse.uml2.uml",1371332066245
started,bundle,org.eclipse.uml2.uml.edit,3.0.0.v200905041045,"org.eclipse.uml2.uml.edit",1371332066247
os,sysinfo,,,"win32",1371332066250
arch,sysinfo,,,"x86",1371332066250
ws,sysinfo,,,"win32",1371332066250
locale,sysinfo,,,"pt_BR",1371332066250
processors,sysinfo,,,"4",1371332066250
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1371332066250
java.runtime.version,sysinfo,,,"1.7.0_13-b20",1371332066250
java.specification.name,sysinfo,,,"Java Platform API Specification",1371332066250
java.specification.vendor,sysinfo,,,"Oracle Corporation",1371332066250
java.specification.version,sysinfo,,,"1.7",1371332066250
java.vendor,sysinfo,,,"Oracle Corporation",1371332066250
java.version,sysinfo,,,"1.7.0_13",1371332066250
java.vm.info,sysinfo,,,"mixed mode, sharing",1371332066250
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1371332066250
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1371332066250
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1371332066250
java.vm.specification.version,sysinfo,,,"1.7",1371332066250
java.vm.vendor,sysinfo,,,"Oracle Corporation",1371332066250
java.vm.version,sysinfo,,,"23.7-b01",1371332066250
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1371332073417
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1371332076342
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1371332076558
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332076673
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332076824
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1371332077317
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1371332077565
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1371332082085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332088069
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332285406
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332289107
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1371332308153
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332314307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332317263
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332317354
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332320084
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332330562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332330706
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1371332335479
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1371332345603
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332347692
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332348759
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371332348766
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332350573
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332350993
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371332351000
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332355708
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1371332359343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332361269
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332371548
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1371332371725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1371332371925
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1371332376822
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1371332377671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332394339
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332394480
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1371332404880
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332405503
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332409642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332409692
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371332409698
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332416276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332432872
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332432992
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332433063
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1371332437170
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332450447
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1371332458328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332465581
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332484507
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332528803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332541297
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1371332541311
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1371332541311
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1371332548679
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332558407
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1371332561465
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1371332561694
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332574897
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332579797
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332585389
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332592443
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1371332593553
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332599978
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332601934
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1371332601942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371332601942
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332604053
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1371332607140
started,bundle,com.omondo.uml.model,3.5.2.v20100509,"com.omondo.uml.model",1371332630389
started,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1371332630398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332630709
started,bundle,com.omondo.uml.std,3.5.2.v20100509,"com.omondo.uml.std",1371332669702
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1371332669740
started,bundle,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor",1371332669742
started,bundle,org.eclipse.emf.ecore.change,2.5.0.v200906010115,"org.eclipse.emf.ecore.change",1371332669755
started,bundle,org.eclipse.uml2.common,1.5.0.v200905041045,"org.eclipse.uml2.common",1371332669757
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906010115,"org.eclipse.emf.edit.ui",1371332671385
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332675188
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1371332675434
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1371332675454
opened,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332676058
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332676132
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332676235
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332676239
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332721101
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332727351
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332732391
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332732900
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332732925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332736374
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332741716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332757530
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332773835
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332781761
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332781914
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332782278
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332793694
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332834498
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332835690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332835831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332844333
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332847458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332858394
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332932373
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332935509
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332936850
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332937564
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332940915
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332942877
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332945052
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332945067
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1371332952121
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1371332953487
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1371332953656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1371332953817
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1371332954395
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1371332957200
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332957808
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332959724
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332959752
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332962095
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332966224
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332966412
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332966699
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332968334
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332968603
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371332970400
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371332970671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332974889
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332985144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332989730
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332991977
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371332998351
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333027559
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333030345
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333030548
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333032634
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333034212
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371333034226
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371333038966
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371333039146
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371333039305
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371333039463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371333039633
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1371333042425
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1371333050568
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371333052029
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1371333054907
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1371333080829
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1371333083801
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1371333083960
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1371333084141
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1371333084350
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1371333084677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1371333085363
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1371333086853
